1TsZataWblOosMcF7wwOX_FR0BFTs5bB4,,tabela_2025_Retificado_em_12-02-25.md,text/markdown,md,7572,2026-03-08T21:40:53.174Z,2026-03-07T23:33:31Z,OUTRO,OUTRO,DESCONHECIDO,NAO,
1SxrBAsW4c78dNp0lJv0UteKLwShcZnA6,,LEI Nº 17.217 DE 23 DE OUTUBRO DE 2019 « Catálogo de Legislação Municipal.md,text/markdown,md,15602,2026-03-08T21:39:40.905Z,2026-03-07T23:33:21Z,JURIDICO,LEI,OFICIAL,NAO,
10j2Cu3fxiXyeCVvWtcTEztafeHwRv8ix,,04-24 -  Tombamento da Escadaria da Rua Cristiano Viana - Página.md,text/markdown,md,4423,2026-03-08T21:39:36.177Z,2026-03-07T23:33:07Z,OUTRO,OUTRO,DESCONHECIDO,NAO,
1lG7lNU2qJFPa4Ltj6tGSwba5fNf0aAjH,,LPUOS_2016_BASE.md,text/markdown,md,6103,2026-03-08T21:39:23.036Z,2026-03-07T23:34:46Z,OUTRO,OUTRO,NOSSO,NAO,
1Wg3ijT9sZF3LiS_p2jkaO5ui_z0s6Kmd,,12-24 - Arquivamento da APT de Residência na Rua General Isidoro Dias Lopes n° 36 - Vila Amália - Página (1).md,text/markdown,md,2690,2026-03-08T21:38:14.369Z,2026-03-07T23:33:11Z,OUTRO,OUTRO,DESCONHECIDO,NAO,
1VIWL2Nl6WKmP-MDYhnfDY4ZJX6qpARB4,,05-22 - Tombamento das Luminárias Ornamentais da Light - Página.md,text/markdown,md,3431,2026-03-08T21:37:32.738Z,2026-03-07T23:33:09Z,OUTRO,OUTRO,DESCONHECIDO,NAO,
1UUut9evIIM2rLAUrgVa-b4_BcHNk-nbZ,,re0519apt3edificioscondominiosantacruzpdf_1556910196.md,text/markdown,md,3851,2026-03-08T21:36:48.476Z,2026-03-07T23:35:14Z,OUTRO,OUTRO,DESCONHECIDO,NAO,
1111sS7Et9C0VjK2EQGHSuGs-sBuq3jtP,,LEI Nº 17.577 DE 20 DE JULHO DE 2021 « Catálogo de Legislação Municipal.md,text/markdown,md,36844,2026-03-08T21:36:30.508Z,2026-03-07T23:33:24Z,JURIDICO,LEI,OFICIAL,NAO,
1fkBUFYsSRzt36rev9MkKUcTsfPWZ2znV,,01-25 - Arquivamento Parcial das Manchas I e J e ID 50 a 52 da Res.11-23 - Página.md,text/markdown,md,17131,2026-03-08T21:36:16.909Z,2026-03-07T23:33:08Z,OUTRO,OUTRO,DESCONHECIDO,NAO,
12pvNqS-8HLhER90Vis34op8PDZPNjVWD,,PORTARIA SECRETARIA MUNICIPAL DE LICENCIAMENTO - SEL Nº 1 DE 8 DE JANEIRO DE 2020 « Catálogo de Legislação Municipal.md,text/markdown,md,195892,2026-03-08T21:36:12.565Z,2026-03-07T23:33:29Z,JURIDICO,PORTARIA,OFICIAL,NAO,
1HWcTwJMx1vMeg4DM29ft2pvMP-b13kZa,,DECRETO Nº 57.521 DE 9 DE DEZEMBRO DE 2016 « Catálogo de Legislação Municipal.md,text/markdown,md,35345,2026-03-08T21:36:05.747Z,2026-03-07T23:33:20Z,JURIDICO,DECRETO,OFICIAL,NAO,
1lYQP65UT3ktM4fHAbkny5ZKPPblbb4OG,,LEI Nº 17.975 DE 8 DE JULHO DE 2023 « Catálogo de Legislação Municipal.md,text/markdown,md,165106,2026-03-08T21:35:46.836Z,2026-03-07T23:33:27Z,JURIDICO,LEI,OFICIAL,NAO,
1T9gNIJPXgsVcDBxLRJYwoQI0zBeK4WDt,,Re2314RegistrocomoBemImaterialdoConjuntodeTeatrosPDF_1413396489.md,text/markdown,md,3103,2026-03-08T21:35:34.419Z,2026-03-07T23:33:28Z,OUTRO,OUTRO,DESCONHECIDO,NAO,
1jEaqGH4mj7R3FNj3R1vbg5PuKVngdfiK,,re1019tombamentoetatheodoroaugustoramospdf_1569519957.md,text/markdown,md,7212,2026-03-08T21:35:19.466Z,2026-03-07T23:34:45Z,OUTRO,OUTRO,DESCONHECIDO,NAO,
1dyFHKkoF7nhNmGWzESAb3EmVv7HIEzJE,,LEI Nº 16.402 DE 22 DE MARÇO DE 2016 « Catálogo de Legislação Municipal.md,text/markdown,md,277196,2026-03-08T21:35:12.361Z,2026-03-07T23:33:48Z,JURIDICO,LEI,OFICIAL,NAO,
1baOPutbCn5yJID2vDFZSopV-CZ4FBgvX,,re0118tombamentoquadrilateropinheirospredinhoshipicapdf_1549040068.md,text/markdown,md,13488,2026-03-08T21:34:23.094Z,2026-03-07T23:34:43Z,OUTRO,OUTRO,DESCONHECIDO,NAO,
12-memK0A2YGYlO0Ll0DZFP-m_1tYInlO,,tabela_2025_Retificado_em_12-02-25 (1).md,text/markdown,md,7576,2026-03-08T21:34:10.779Z,2026-03-07T23:33:31Z,OUTRO,OUTRO,DESCONHECIDO,NAO,
1-MRvIePBEfadESyA2g6Oy_54yc5JUcad,,08-24 - APT Terreiro de Candomblé Abassá Oxum Oxóssi - Página.md,text/markdown,md,4232,2026-03-08T21:33:33.844Z,2026-03-07T23:33:10Z,OUTRO,OUTRO,DESCONHECIDO,NAO,
107NSkRQ1etIeZRNBRHMzIOEVoimZlZ53,,17-24 - Arquivamento das Manchas E e F da Res.11-23 - Página.md,text/markdown,md,4298,2026-03-08T21:32:49.869Z,2026-03-07T23:33:12Z,OUTRO,OUTRO,DESCONHECIDO,NAO,
17GSTYw0O-oLbSse6fS0Q8XRBrgwzBuBK,,LEI Nº 18.209 DE 20 DE DEZEMBRO DE 2024 « Catálogo de Legislação Municipal.md,text/markdown,md,10207,2026-03-08T21:32:30.484Z,2026-03-07T23:33:21Z,JURIDICO,LEI,OFICIAL,NAO,
1yaGAVSftAlfJhHEfAsPEsLQUZRo-78nV,,19-25 - Revisão da Resolução 05-2020 - Página.md,text/markdown,md,3502,2026-03-08T21:32:14.095Z,2026-03-07T23:33:12Z,OUTRO,OUTRO,DESCONHECIDO,NAO,
1wE8RZdjmkBEgWU63wycH8lMDAa9kt_x4,,"06-24 - Tombamento Antigas Residencias Rua Bela Cintra,954 e Rua Itapeva, 700 - Página (1).md",text/markdown,md,5477,2026-03-08T21:32:09.958Z,2026-03-07T23:33:10Z,OUTRO,OUTRO,DESCONHECIDO,NAO,
1jqaXDo-zoJyvAIi97OCtdGh2uHjdAgN6,,04-25 - Arquivamento das Manchas C e G e ID 13 a 17 e 21 a 26 da Res.11-23 - Página.md,text/markdown,md,10162,2026-03-08T21:31:56.089Z,2026-03-07T23:33:07Z,OUTRO,OUTRO,DESCONHECIDO,NAO,
19U0v-kihkl9Nt8Il3Std7ye0BtH8msvf,,17-25 - Tombamento do Templo Espiritualista de Umbanda São Benedito - Página.md,text/markdown,md,5214,2026-03-08T21:31:37.620Z,2026-03-07T23:33:12Z,OUTRO,OUTRO,DESCONHECIDO,NAO,
1vt2vA3VU6sy7vKZf4qoZd5tol2sJ-le_,,2017_61_Sao-Paulo_Praca-da-Se-e-Catedral-Metropolitana_1753284675356.md,text/markdown,md,29370,2026-03-08T21:31:35.156Z,2026-03-07T23:33:35Z,OUTRO,OUTRO,DESCONHECIDO,NAO,
1KXC2i9GtO10DwBfQrT4zMptijvf4JwNn,,06-25 - Arquivamento dos IDs 42 a 48 da Res. 11-23 - Página (1).md,text/markdown,md,3540,2026-03-08T21:31:33.132Z,2026-03-07T23:33:07Z,OUTRO,OUTRO,DESCONHECIDO,NAO,
1YyzALKivMdnYY5g7eDd76D9y6PPJZ9Hg,,re0719raeteatromunicipalpdf_1563473222.md,text/markdown,md,4825,2026-03-08T21:31:01.270Z,2026-03-07T23:34:44Z,OUTRO,OUTRO,DESCONHECIDO,NAO,
11eDJ6BO8pF-hI1Jmu_ujyLjSPdZC-Z3B,,2021_37_Sao-Paulo_Bairros-dos-Jardins_1753237339808.md,text/markdown,md,62330,2026-03-08T21:31:05.829Z,2026-03-07T23:33:35Z,OUTRO,OUTRO,DESCONHECIDO,NAO,
1Wc3vIMgeb6qjf1hpw15DywBTpT-EXBZv,,DECRETO Nº 59.164 DE 27 DE DEZEMBRO DE 2019 « Catálogo de Legislação Municipal.md,text/markdown,md,69069,2026-03-08T21:31:02.722Z,2026-03-07T23:33:24Z,JURIDICO,DECRETO,OFICIAL,NAO,
10a5nfhds1lJePFdY90qiMsRlEHOSf2dO,,Portal de Serviços e-SAJ5.md,text/markdown,md,3235,2026-03-08T21:30:12.352Z,2026-03-07T23:33:30Z,OUTRO,OUTRO,DESCONHECIDO,NAO,
1tRVWOmj1x--lUX_DXS7rpLtjk9UJcn_g,,re0319aptconjuntocasasavconsrodriguesalves275a289pdf_1555529880.md,text/markdown,md,3064,2026-03-08T21:29:24.208Z,2026-03-07T23:35:09Z,OUTRO,OUTRO,DESCONHECIDO,NAO,
1n7V1ZcUAdAPc6Iv7SZaAZKtM_t_ENJRk,,re0120aptcomplexodroswaldoteixeiraduartecanindepdf_1580403993.md,text/markdown,md,2193,2026-03-08T21:29:19.970Z,2026-03-07T23:34:48Z,OUTRO,OUTRO,DESCONHECIDO,NAO,
1oCCfl76i8icXJ_N9NojuOAwy0kLS_cm1,,DECRETO Nº 60.581 DE 27 DE SETEMBRO DE 2021 « Catálogo de Legislação Municipal.md,text/markdown,md,11218,2026-03-08T21:29:13.055Z,2026-03-07T23:33:20Z,JURIDICO,DECRETO,OFICIAL,NAO,
1-5jfI2C-OH0Jpe1xEBpw73fqWC7DLXMF,,DECRETO Nº 63.504 DE 14 DE JUNHO DE 2024 « Catálogo de Legislação Municipal.md,text/markdown,md,44637,2026-03-08T21:29:06.850Z,2026-03-07T23:33:23Z,JURIDICO,DECRETO,OFICIAL,NAO,
1iwgGLZPy2AovgEdjcqZwtSqSP-L7dmFv,,DECRETO Nº 63.423 DE 21 DE MAIO DE 2024 « Catálogo de Legislação Municipal.md,text/markdown,md,13306,2026-03-08T21:28:21.475Z,2026-03-07T23:33:19Z,JURIDICO,DECRETO,OFICIAL,NAO,
1oJ5Jb3bgZQ3RKR5RRn9-4P4mOLZHRA3K,,Resolucao 01_22 CONPRESP.md,text/markdown,md,2555,2026-03-08T21:26:29.849Z,2026-03-07T23:33:27Z,OUTRO,OUTRO,OFICIAL,NAO,
1In5jHGY6JiH55V6qAwXEqyni9L8g1uHs,,06-23_Complexo Esportivo do Ibirapuera(1).pdf,application/pdf,pdf,136204,2026-03-08T22:55:52.697Z,2026-03-06T22:08:46Z,OUTRO,PDF,DESCONHECIDO,NAO,
1MOXR9X_5aMi_gpGkJ2GfTWqD2z49eV8e,,Anexo 1 do D 57_536_2016.pdf,application/pdf,pdf,56512,2026-03-08T22:57:04.622Z,2026-03-06T21:46:16Z,OUTRO,PDF,DESCONHECIDO,NAO,
16i9kkVijhNwTRbyrqsVihajvg3Wl1xvV,,criao_e_regulamentao_do_inventrio_memria_paulistana_-_13_1570640688.pdf,application/pdf,pdf,699415,2026-03-08T22:53:59.447Z,2026-03-06T22:32:19Z,OUTRO,PDF,DESCONHECIDO,NAO,
175k-HOzuXsFa2hkOPIrNie5AWQtsL3rB,,re0320exclusaoedestherwiltonpaesdealmeidares3792pdf_1600964301.pdf,application/pdf,pdf,666067,2026-03-08T22:53:57.035Z,2026-03-06T22:32:21Z,OUTRO,PDF,DESCONHECIDO,NAO,
1TvtcXL4hXqtEntXpl29xhX-qAbWtUDpd,,02-23 - Anexo II.pdf,application/pdf,pdf,62255,2026-03-08T22:54:07.572Z,2026-03-06T22:09:24Z,OUTRO,PDF,DESCONHECIDO,NAO,
1ivJaZsJwd4k7zHA6-2-jJYYFAg5vvLci,,2018_103_Sao-Paulo_Parque-Estadual-Fontes-do-Ipiranga_1753238783798.pdf,application/pdf,pdf,424907,2026-03-08T22:54:32.888Z,2026-03-06T22:00:17Z,OUTRO,PDF,DESCONHECIDO,NAO,
18XiEW-u7gvNKiuCrw6huA94G3NLJJptL,,05-24_-_plano_salvaguarda_-_pgina_1720030244.pdf,application/pdf,pdf,85533,2026-03-08T22:53:43.962Z,2026-03-06T22:12:39Z,OUTRO,PDF,DESCONHECIDO,NAO,
1cZx85k_QdWDAJ3Tik4CVZJF9ScLnFDG0,,Re2314RegistrocomoBemImaterialdoConjuntodeTeatrosPDF_1413396489.pdf,application/pdf,pdf,67048,2026-03-08T22:53:35.968Z,2026-03-06T22:11:54Z,OUTRO,PDF,DESCONHECIDO,NAO,
1RliUMK13iN6f8JpzKyzXkdHw8BelQ4Ko,,49c99_22_T_Bairro_da_Bela_Vista.pdf,application/pdf,pdf,412003,2026-03-08T22:53:47.581Z,2026-03-06T22:07:45Z,OUTRO,PDF,DESCONHECIDO,NAO,
1HX8Oto2DTUwq3uNA9ZyU6WOJVlHLUySA,,lista_declaracoes_ZEPEC-BIR_agosto-2025.xlsx,application/vnd.openxmlformats-officedocument.spreadsheetml.sheet,xlsx,225063,2026-03-08T22:56:27.522Z,2026-03-06T21:26:43Z,TDC,PLANILHA,DESCONHECIDO,NAO,
1Mk9JtNA31ca6R_oEbtlbhNo8_gZlCwpQ,,2025_03_Sao-Paulo_RAE-Casa-do-Sitio-do-Tatuape_1753229566669.pdf,application/pdf,pdf,427029,2026-03-08T22:55:33.470Z,2026-03-06T21:38:56Z,OUTRO,PDF,DESCONHECIDO,NAO,
12H_eiJ6M81K2Fin7-HgWMxTPnN-H1yDc,,02-23 - Anexo I.pdf,application/pdf,pdf,271294,2026-03-08T22:53:29.522Z,2026-03-06T22:09:29Z,OUTRO,PDF,DESCONHECIDO,NAO,
1I-MaU7bT_IALLQ2xHZxo2WY4srCwRaRP,,2019_47_Sao-Paulo_Casa-Guilherme-de-Almeida_1753238121058.pdf,application/pdf,pdf,736890,2026-03-08T22:53:55.648Z,2026-03-06T21:59:47Z,OUTRO,PDF,DESCONHECIDO,NAO,
184mauNDcMUkbbv2iLTcDk8JNX2U1Ojab,,2021_18_Sao-Paulo_Igreja-da-Ordem-Terceira-de-Nossa-Senhora-do-Carmo_1753237189376.pdf,application/pdf,pdf,317592,2026-03-08T22:53:56.226Z,2026-03-06T21:59:24Z,OUTRO,PDF,DESCONHECIDO,NAO,
1JNo_Kwz279HqjvBvfVk0rmvI0aOiVrEz,,2017_62_Sao-Paulo_Colegio-Dante-Alighieri-–-Edificios-Leonardo-Da-Vinci-e-Colmeia-incluindo-patio_1753284675510.pdf,application/pdf,pdf,327930,2026-03-08T22:53:42.601Z,2026-03-06T22:01:12Z,OUTRO,PDF,DESCONHECIDO,NAO,
1qu3emuUJt7I1uwQZeOX4bDBmxI7FFYUp,,2022_52_Sao-Paulo_RAE-Escola-de-Primeiras-Letras_1753232569115.pdf,application/pdf,pdf,367209,2026-03-08T22:53:46.909Z,2026-03-06T21:59:07Z,OUTRO,PDF,DESCONHECIDO,NAO,
1gcadQD9PY64pZ9u2L3g3mvegZtw6bavQ,,01-24_-_regulamentao_da_implantao_de_estao_rdio-base_erb_-_rerratificada_-_pgina_1_1715872319.pdf,application/pdf,pdf,135653,2026-03-08T22:53:22.191Z,2026-03-06T22:05:07Z,OUTRO,PDF,NOSSO,NAO,
1FMy34-ZmDlMB0JqGdK7DHBCG0YEJQnqv,,2019_49_Sao-Paulo_-Conjunto-de-bens-imoveis-no-bairro-de-Higienopolis_1753238164725.pdf,application/pdf,pdf,279657,2026-03-08T22:53:42.024Z,2026-03-06T21:59:52Z,OUTRO,PDF,DESCONHECIDO,NAO,
1OmH68SVrzP1Ek-sbQFpsTM_Htb6sKMHu,,2022_51_Arapei_Fazenda-Rialto_1753232569256.pdf,application/pdf,pdf,325265,2026-03-08T22:53:43.296Z,2026-03-06T21:59:01Z,OUTRO,PDF,DESCONHECIDO,NAO,
1J6e6pvkK_A5M7aUc9KvS-LPW_ljcs3K7,,2022_49_Sao-Paulo_RAE-Casa-Mario-de-Andrade_1753232569470.pdf,application/pdf,pdf,689911,2026-03-08T22:54:08.220Z,2026-03-06T21:51:41Z,OUTRO,PDF,DESCONHECIDO,NAO,
11l8fGLpjqtLq2sZu885cYzKWvYntyMCb,,2022_59_Sao-Paulo_-RAE-Memorial-da-America-Latina-transcricao_1753232839715.pdf,application/pdf,pdf,278423,2026-03-08T22:54:04.426Z,2026-03-06T21:51:22Z,OUTRO,AUDITORIA,NOSSO,NAO,
1-uEdhBAwGHZSl0tmJ908zAUwBUJu3XQk,,2024_36_Sao-Paulo_RAE-Matadouro-da-Vila-Mariana_1753230559005.pdf,application/pdf,pdf,365859,2026-03-08T22:54:01.795Z,2026-03-06T21:51:09Z,OUTRO,PDF,DESCONHECIDO,NAO,
176alX88QA1pb-L4pUcf5FDClJh4QoNmI,,Requerimento DEUSO(1).pdf,application/pdf,pdf,598981,2026-03-08T22:54:10.280Z,2026-03-06T21:45:53Z,OUTRO,PDF,DESCONHECIDO,NAO,
1sobLD33ImuKytJWLXMJNmu-5KhiZWdJV,,2025_83_Sao Paulo_RAE_Residencia Marieta Teixeira de Carvalho_1765548385729.pdf,application/pdf,pdf,309814,2026-03-08T22:54:02.327Z,2026-03-06T21:42:21Z,OUTRO,PDF,DESCONHECIDO,NAO,
1uPPGK3bPTbilC_wK9mKYQg-Sn57pICL6,,2025_81_Sao Paulo_RAE_Sitio Itaim_1765548385444.pdf,application/pdf,pdf,830680,2026-03-08T22:53:59.470Z,2026-03-06T21:42:10Z,OUTRO,PDF,DESCONHECIDO,NAO,
157L5l7f9tUFlJP8Z8ewKWNZvMsbkqGyY,,2025_06_Sao-Paulo_RAE-Igreja-Nossa-Senhora-da-Boa-Morte_1753229566247.pdf,application/pdf,pdf,886676,2026-03-08T22:53:41.227Z,2026-03-06T21:41:31Z,OUTRO,PDF,DESCONHECIDO,NAO,
1gYd19E-u2_vSIBxoiNYbdDRNR-rt1f2H,,2025_90_Sao Paulo_RAE Teatro Municipal e Edificio Alexandre Mackenzie_1765549460513.pdf,application/pdf,pdf,340121,2026-03-08T22:53:26.490Z,2026-03-06T21:42:57Z,OUTRO,PDF,DESCONHECIDO,NAO,
1ep4a6iXYOVztnJ5d_L7EL_kW8MyNkkiU,,2025_85_Sao Paulo_RAE_Edificio do Antigo Banco de Sao Paulo_1765548386216.pdf,application/pdf,pdf,326987,2026-03-08T22:53:13.043Z,2026-03-06T21:42:32Z,OUTRO,PDF,DESCONHECIDO,NAO,
19Q6GcX7D02dBhRCB7Db1fgJu5L31eJdN,,2025_19_Sao-Paulo_RAE-Casa-de-Vidro-do-Morumbi_1753229567245.pdf,application/pdf,pdf,383999,2026-03-08T22:53:12.935Z,2026-03-06T21:41:48Z,OUTRO,PDF,DESCONHECIDO,NAO,
17ws68ijVbE0nNSYShIwmkUF80bsuJaAj,,Auditoria TDC São Paulo_ Memorial de Fundamentação Estratégica.pdf,application/pdf,pdf,126318,2026-03-08T22:53:29.585Z,2026-03-06T16:56:18Z,TDC,AUDITORIA,NOSSO,NAO,
1JqYGefwWt6Lb0CGfyXsgpt5LmIH2z6Tf,,CONCLUSAO_FASE_DADOS_PERFEITOS.md,text/markdown,md,173,2026-03-08T22:54:12.026Z,2026-03-05T22:22:26Z,OUTRO,OUTRO,DESCONHECIDO,NAO,
1mbFuvokGlLVWoXJKNZryTbF1yJdgT2XO,,GatewayCertificaPDF (2).pdf,application/pdf,pdf,40211,2026-03-08T22:55:38.843Z,2026-03-04T22:43:11Z,OUTRO,PDF,DESCONHECIDO,NAO,
1m4ru3gBalBL1KG6wOYKW07LSF1h6APxX,,GatewayCertificaPDF.pdf,application/pdf,pdf,34772,2026-03-08T22:54:45.709Z,2026-03-04T22:41:41Z,OUTRO,PDF,DESCONHECIDO,NAO,
1Av-fwTGIRvzCb2WwJ_S1jHDq09Wy8nh7,,2021.xlsx,application/vnd.openxmlformats-officedocument.spreadsheetml.sheet,xlsx,55410,2026-03-08T22:54:11.995Z,2026-03-04T22:28:18Z,OUTRO,PLANILHA,DESCONHECIDO,NAO,
1DHxjfM7prNPPdVB4iI8Q2xzQaOePnURC,,2022 (4) (1)(1).xlsx,application/vnd.openxmlformats-officedocument.spreadsheetml.sheet,xlsx,121472,2026-03-08T22:54:02.082Z,2026-03-04T22:28:22Z,OUTRO,PLANILHA,DESCONHECIDO,NAO,
1Ah4vHjE9mj8DLFpLSNX7Rx9EVxFAhuEI,,sissel_ANO_2025_12.xls,application/vnd.ms-excel,xls,826368,2026-03-08T22:54:01.952Z,2026-03-04T22:27:55Z,OUTRO,PLANILHA,DESCONHECIDO,NAO,
1XeNn7N5alDZTVeENKwsa6wE5Gbn0Hw6y,,Ano_2024_AD.xlsx,application/vnd.openxmlformats-officedocument.spreadsheetml.sheet,xlsx,230001,2026-03-08T22:53:45.728Z,2026-03-04T22:28:42Z,OUTRO,PLANILHA,DESCONHECIDO,NAO,
1PhBY7nnrX_VVEyLgI5v74IoOJFKM2xik,,Ano_2026_AD_01.xlsx,application/vnd.openxmlformats-officedocument.spreadsheetml.sheet,xlsx,85329,2026-03-08T22:53:31.754Z,2026-03-04T22:28:50Z,OUTRO,PLANILHA,DESCONHECIDO,NAO,
1gqCArZYN6ElHWBCOqXIRC9N1YcQh7x5O,,2014 - anual.xls,application/vnd.ms-excel,xls,965632,2026-03-08T22:53:29.675Z,2026-03-04T22:27:08Z,OUTRO,PLANILHA,DESCONHECIDO,NAO,
1r5NKRyak7fgnWgBwwzHOUnglajeHdCRb,,anual2006.xls,application/vnd.ms-excel,xls,844800,2026-03-08T22:53:25.709Z,2026-03-04T22:26:32Z,OUTRO,PLANILHA,DESCONHECIDO,NAO,
119zmTMPS3r2Mkni-w8nsXKXuEjj8Fk-Z,,Ano_2025_AD_12.xlsx,application/vnd.openxmlformats-officedocument.spreadsheetml.sheet,xlsx,236997,2026-03-08T22:53:13.767Z,2026-03-04T22:28:46Z,OUTRO,PLANILHA,DESCONHECIDO,NAO,
1TwCIVBaJd4bDiPB-ARshMWAqlj-uLi5M,,sissel_ano_2026_01.xls,application/vnd.ms-excel,xls,75776,2026-03-08T22:53:16.549Z,2026-03-04T22:27:59Z,OUTRO,PLANILHA,DESCONHECIDO,NAO,
1FE_ZOkhrhJ7a5PiaDwsy9fCMjonc-KrJ,,OUAguaBranca31dez18_EstoqueAnaliseOutorga.pdf,application/pdf,pdf,18692,2026-03-08T22:54:10.246Z,2026-03-04T21:48:52Z,TDC,AUDITORIA,NOSSO,NAO,
1QUxS3ppSEvRx7cL3ikipfJ4ceLd4Cdnn,,OUAguaBrancaFinanceiroOutorgaMar24_Publicacao.pdf,application/pdf,pdf,253820,2026-03-08T22:54:05.778Z,2026-03-04T21:50:00Z,TDC,PDF,DESCONHECIDO,NAO,
1y0VjSJ-5aVlYrA-gn4d5ZGSsU1FIHO3y,,OUAguaBranca31dez18_EstoqueConsumidoOutorga.pdf,application/pdf,pdf,67425,2026-03-08T22:53:49.190Z,2026-03-04T21:48:28Z,TDC,PDF,DESCONHECIDO,NAO,
1MnDXEkv9CHDf494USvymXoFpKbF8BR3d,,ZEPEC_BIR_INDIC.shp,application/octet-stream,shp,358660,2026-03-08T22:56:24.853Z,2026-03-04T20:36:20Z,GEO,GEO_SHP,DESCONHECIDO,NAO,
1LjiUVtd7KS_cJJlEnHfvDmagcOydX-6G,,ZEPEC_AUE_INDIC.dbf,application/octet-stream,dbf,273,2026-03-08T22:54:01.812Z,2026-03-04T20:36:20Z,GEO,GEO_SHP,DESCONHECIDO,NAO,
1OSPH9Wpttxil8ZZBECg5pNacmUi420Xj,,ZEPEC_APC.shx,application/octet-stream,shx,108,2026-03-08T22:54:01.203Z,2026-03-04T20:36:20Z,GEO,GEO_SHP,DESCONHECIDO,NAO,
1TxV7CBtCoKyA3LMj_3r9mL041GEhn5dE,,ZEPEC_BIR_INDIC.shx,application/octet-stream,shx,5708,2026-03-08T22:53:53.737Z,2026-03-04T20:36:20Z,GEO,GEO_SHP,DESCONHECIDO,NAO,
1tWlQLhY6xfKeSwpjsbnx996fkxuOzxwu,,ZEPEC_APP-BIR.dbf,application/octet-stream,dbf,821,2026-03-08T22:53:47.670Z,2026-03-04T20:36:20Z,GEO,GEO_SHP,DESCONHECIDO,NAO,
1sVyW2f3-Z5YWFm7TIcrOGupFh_HSlgiI,,ZEPEC_APP.dbf,application/octet-stream,dbf,1892,2026-03-08T22:53:41.988Z,2026-03-04T20:36:20Z,GEO,GEO_SHP,DESCONHECIDO,NAO,
1OXFVWAXTFsh8lerVH2vnWeammDIy22M9,,ZEPEC_APP-BIR.shp,application/octet-stream,shp,74568,2026-03-08T22:53:31.234Z,2026-03-04T20:36:20Z,GEO,GEO_SHP,DESCONHECIDO,NAO,
1HWWDcf11sT0UpPNxmHJ9qtPIuDohB6pd,,ZEPEC_BIR_INDIC.dbf,application/octet-stream,dbf,18291,2026-03-08T22:53:15.486Z,2026-03-04T20:36:20Z,GEO,GEO_SHP,DESCONHECIDO,NAO,
1cSFwHSIQQ6K9PKB02gf2ONMETvbseEsT,,ZEPEC_APP-BIR.shx,application/octet-stream,shx,388,2026-03-08T22:53:12.874Z,2026-03-04T20:36:20Z,GEO,GEO_SHP,DESCONHECIDO,NAO,
1KsaA6SS8tLrgFs0_TDlOs94lGvtVjuhD,,Ativação de Zonas de Estruturação (ZEUP e ZEMP) por Particular - Secretaria Municipal de Urbanismo e Licenciamento - Prefeitura.csv,text/csv,csv,1542,2026-03-08T22:53:58.163Z,2026-03-02T04:10:59Z,GEO,TABELA_DADO,OFICIAL,NAO,
1PRBCH9CX5r226uma_97PLizqRShdYX8O,,Pedido de Reconhecimento de Complexo de Saúde por Particular - Secretaria Municipal de Urbanismo e Licenciamento - Prefeitura.csv,text/csv,csv,2567,2026-03-08T22:53:35.314Z,2026-03-02T04:14:23Z,OUTRO,CODEX_DOC,OFICIAL,NAO,
1q1ITgE2cm0RbWbChFrDed8dZ-GFztoag,,Declaração de Potencial Construtivo Passível de Transferência - Secretaria Municipal de Urbanismo e Licenciamento - Prefeitura.csv,text/csv,csv,2439,2026-03-08T22:53:41.849Z,2026-03-02T04:11:47Z,TDC,TABELA_DADO,OFICIAL,NAO,
1BtqydgB9v7bNDZcUrpC-ar4KyH2rVVn3,,Projeto de Intervenção Urbana apresentado por particular - Secretaria Municipal de Urbanismo e Licenciamento - Prefeitura.csv,text/csv,csv,2664,2026-03-08T22:53:26.445Z,2026-03-02T04:14:28Z,OUTRO,TABELA_DADO,OFICIAL,NAO,
1LE9xjeRgFTwROYhqibBKUHSAyI2Vcwtx,,Outorga Onerosa do Direito de Construir - Secretaria Municipal de Urbanismo e Licenciamento - Prefeitura.csv,text/csv,csv,3709,2026-03-08T22:53:30.472Z,2026-03-02T04:12:28Z,TDC,TABELA_DADO,OFICIAL,NAO,
1Mh7CsBNA_JPUPND_V2_aqxt6OdlYOgoH,,Análise de Omissões da Legislação - Secretaria Municipal de Urbanismo e Licenciamento - Prefeitura.csv,text/csv,csv,2297,2026-03-08T22:53:13.974Z,2026-03-02T04:10:54Z,OUTRO,AUDITORIA,OFICIAL,NAO,
1Yp7tXjWLcpN47CgqN82RUo3EOcXFO1lK,,Outorga Onerosa do Direito de Construir - Secretaria Municipal de Urbanismo e Licenciamento - Prefeitura.pdf,application/pdf,pdf,500135,2026-03-08T22:53:12.903Z,2026-03-02T03:17:07Z,TDC,PDF,OFICIAL,NAO,
1KDZoYJ-1QCPPcRXKHXk74EvaDkLy60Rk,,OODC_2024-2025.xlsx,application/vnd.openxmlformats-officedocument.spreadsheetml.sheet,xlsx,439885,2026-03-08T22:54:07.531Z,2026-02-11T19:59:44Z,OUTRO,PLANILHA,DESCONHECIDO,NAO,
1Pv4zQQPLQXOCVgbDwGkMgTzQtoZdut08,,D57536.pdf,application/pdf,pdf,254792,2026-03-08T22:53:46.324Z,2025-12-04T20:04:17Z,OUTRO,PDF,DESCONHECIDO,NAO,
